[2017-04-05T17:47:40+01:00] DEBUG: Current chef_repo_path is /root
[2017-04-05T17:47:45+01:00] DEBUG: #<ChefZero::RestRequest:0x00000004df7510
 @env=
  {"SCRIPT_NAME"=>"",
   "SERVER_NAME"=>"localhost",
   "REQUEST_METHOD"=>"GET",
   "PATH_INFO"=>"/file_store/repo/cookbooks/iptables/Berksfile.lock",
   "QUERY_STRING"=>nil,
   "SERVER_PORT"=>8889,
   "HTTP_HOST"=>"localhost:8889",
   "rack.url_scheme"=>"chefzero",
   "rack.input"=>#<StringIO:0x00000004df7560>},
 @rest_base_prefix=["organizations", "chef"],
 @rest_path=
  ["organizations",
   "chef",
   "file_store",
   "repo",
   "cookbooks",
   "iptables",
   "Berksfile.lock"]>

[2017-04-05T17:47:45+01:00] DEBUG: No chefignore file found at /root/chefignore no files will be ignored
[2017-04-05T17:47:45+01:00] DEBUG: 
--- RESPONSE (200) ---
DEPENDENCIES
  iptables
    path: .
    metadata: true

GRAPH
  iptables (4.0.1)
--- END RESPONSE ---
[2017-04-05T17:47:45+01:00] DEBUG: Streaming download from chefzero://localhost:8889/file_store/repo/cookbooks/iptables/Berksfile.lock to tempfile /tmp/chef-rest20170405-7856-pdthpr
[2017-04-05T17:47:45+01:00] DEBUG: content_encoding = ''               initializing noop stream deflator.
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP::StreamHandler calling Chef::HTTP::ValidateContentLength::ContentLengthCounter#handle_chunk
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP::StreamHandler calling Chef::HTTP::Decompressor::NoopInflater#handle_chunk
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::ValidateContentLength#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: HTTP server did not include a Content-Length header in response, cannot identify truncated downloads.
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::RemoteRequestID#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::Authenticator#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::Decompressor#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::CookieManager#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::JSONOutput#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::JSONInput#handle_stream_complete
[2017-04-05T17:47:45+01:00] INFO: Storing updated cookbooks/iptables/Berksfile.lock in the cache.
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::JSONInput#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::JSONOutput#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::CookieManager#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::Decompressor#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::Authenticator#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::RemoteRequestID#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::ValidateContentLength#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: 
--- RESPONSE (200) ---
~FC016
--- END RESPONSE ---
[2017-04-05T17:47:45+01:00] DEBUG: GET /organizations/chef/file_store/repo/cookbooks/iptables/README.md
[2017-04-05T17:47:45+01:00] DEBUG: 
--- RESPONSE (200) ---
#
# Cookbook:: iptables
# Attribute:: default
#
# Copyright:: 2016, Chef Software, Inc.
#
# Licensed under the Apache License, Version 2.0 (the "License");
# you may not use this file except in compliance with the License.
# You may obtain a copy of the License at
#
#     http://www.apache.org/licenses/LICENSE-2.0
#
# Unless required by applicable law or agreed to in writing, software
# distributed under the License is distributed on an "AS IS" BASIS,
# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
# See the License for the specific language governing permissions and
# limitations under the License.
#

default['iptables']['iptables_sysconfig'] = {
  'IPTABLES_MODULES' => '',
  'IPTABLES_MODULES_UNLOAD' => 'yes',
  'IPTABLES_SAVE_ON_STOP' => 'no',
  'IPTABLES_SAVE_ON_RESTART' => 'no',
  'IPTABLES_SAVE_COUNTER' => 'no',
  'IPTABLES_STATUS_NUMERIC' => 'yes',
  'IPTABLES_STATUS_VERBOSE' => 'no',
  'IPTABLES_STATUS_LINENUMBERS' => 'yes',
}
default['iptables']['ip6tables_sysconfig'] = {
  'IP6TABLES_MODULES' => '',
  'IP6TABLES_MODULES_UNLOAD' => 'yes',
  'IP6TABLES_SAVE_ON_STOP' => 'no',
  'IP6TABLES_SAVE_ON_RESTART' => 'no',
  'IP6TABLES_SAVE_COUNTER' => 'no',
  'IP6TABLES_STATUS_NUMERIC' => 'yes',
  'IP6TABLES_STATUS_VERBOSE' => 'no',
  'IP6TABLES_STATUS_LINENUMBERS' => 'yes',
}

default['iptables']['system_ruby'] = '/usr/bin/ruby'
--- END RESPONSE ---
[2017-04-05T17:47:45+01:00] DEBUG: Streaming download from chefzero://localhost:8889/file_store/repo/cookbooks/iptables/attributes/default.rb to tempfile /tmp/chef-rest20170405-7856-4ze4l8
[2017-04-05T17:47:45+01:00] DEBUG: content_encoding = ''               initializing noop stream deflator.
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP::StreamHandler calling Chef::HTTP::ValidateContentLength::ContentLengthCounter#handle_chunk
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP::StreamHandler calling Chef::HTTP::Decompressor::NoopInflater#handle_chunk
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::ValidateContentLength#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: HTTP server did not include a Content-Length header in response, cannot identify truncated downloads.
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::RemoteRequestID#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::Authenticator#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::Decompressor#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::CookieManager#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: GET /organizations/chef/file_store/repo/cookbooks/iptables/MAINTAINERS.md
[2017-04-05T17:47:45+01:00] DEBUG: Streaming download from chefzero://localhost:8889/file_store/repo/cookbooks/iptables/.foodcritic to tempfile /tmp/chef-rest20170405-7856-l4cqk2
[2017-04-05T17:47:45+01:00] DEBUG: content_encoding = ''               initializing noop stream deflator.
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP::StreamHandler calling Chef::HTTP::ValidateContentLength::ContentLengthCounter#handle_chunk
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP::StreamHandler calling Chef::HTTP::Decompressor::NoopInflater#handle_chunk
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::ValidateContentLength#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: HTTP server did not include a Content-Length header in response, cannot identify truncated downloads.
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::RemoteRequestID#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::Authenticator#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::Decompressor#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::CookieManager#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::JSONOutput#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::JSONInput#handle_stream_complete
[2017-04-05T17:47:45+01:00] INFO: Storing updated cookbooks/iptables/.foodcritic in the cache.
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::JSONInput#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::JSONOutput#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::CookieManager#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::Decompressor#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::Authenticator#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::RemoteRequestID#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::ValidateContentLength#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::JSONOutput#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::JSONInput#handle_stream_complete
[2017-04-05T17:47:45+01:00] INFO: Storing updated cookbooks/iptables/attributes/default.rb in the cache.
[2017-04-05T17:47:45+01:00] DEBUG: Creating directory /root/.chef/cookbooks/iptables/attributes
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::JSONInput#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::JSONOutput#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::CookieManager#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::Decompressor#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::Authenticator#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::RemoteRequestID#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::ValidateContentLength#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: GET /organizations/chef/file_store/repo/cookbooks/iptables/Thorfile
[2017-04-05T17:47:45+01:00] DEBUG: GET /organizations/chef/file_store/repo/cookbooks/iptables/TESTING.md
[2017-04-05T17:47:45+01:00] DEBUG: #<ChefZero::RestRequest:0x00000004ddfa28
 @env=
  {"SCRIPT_NAME"=>"",
   "SERVER_NAME"=>"localhost",
   "REQUEST_METHOD"=>"GET",
   "PATH_INFO"=>"/file_store/repo/cookbooks/iptables/Berksfile",
   "QUERY_STRING"=>nil,
   "SERVER_PORT"=>8889,
   "HTTP_HOST"=>"localhost:8889",
   "rack.url_scheme"=>"chefzero",
   "rack.input"=>#<StringIO:0x00000004ddfa78>},
 @rest_base_prefix=["organizations", "chef"],
 @rest_path=
  ["organizations",
   "chef",
   "file_store",
   "repo",
   "cookbooks",
   "iptables",
   "Berksfile"]>

[2017-04-05T17:47:45+01:00] DEBUG: No chefignore file found at /root/chefignore no files will be ignored
[2017-04-05T17:47:45+01:00] DEBUG: GET /organizations/chef/file_store/repo/cookbooks/iptables/.rubocop.yml
[2017-04-05T17:47:45+01:00] DEBUG: GET /organizations/chef/file_store/repo/cookbooks/iptables/.kitchen.yml
[2017-04-05T17:47:45+01:00] DEBUG: #<ChefZero::RestRequest:0x00000004f70928
 @env=
  {"SCRIPT_NAME"=>"",
   "SERVER_NAME"=>"localhost",
   "REQUEST_METHOD"=>"GET",
   "PATH_INFO"=>"/file_store/repo/cookbooks/iptables/.kitchen.yml",
   "QUERY_STRING"=>nil,
   "SERVER_PORT"=>8889,
   "HTTP_HOST"=>"localhost:8889",
   "rack.url_scheme"=>"chefzero",
   "rack.input"=>#<StringIO:0x00000004f70978>},
 @rest_base_prefix=["organizations", "chef"],
 @rest_path=
  ["organizations",
   "chef",
   "file_store",
   "repo",
   "cookbooks",
   "iptables",
   ".kitchen.yml"]>

[2017-04-05T17:47:45+01:00] DEBUG: No chefignore file found at /root/chefignore no files will be ignored
[2017-04-05T17:47:45+01:00] DEBUG: 
--- RESPONSE (200) ---
---
driver:
  name: vagrant

provisioner:
  name: chef_solo

platforms:
  - name: ubuntu-14.04
  - name: centos-7.2

suites:
  - name: default
    run_list:
      - recipe[iptables::default]
    attributes:
--- END RESPONSE ---
[2017-04-05T17:47:45+01:00] DEBUG: Streaming download from chefzero://localhost:8889/file_store/repo/cookbooks/iptables/.kitchen.yml to tempfile /tmp/chef-rest20170405-7856-11mq6jp
[2017-04-05T17:47:45+01:00] DEBUG: content_encoding = ''               initializing noop stream deflator.
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP::StreamHandler calling Chef::HTTP::ValidateContentLength::ContentLengthCounter#handle_chunk
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP::StreamHandler calling Chef::HTTP::Decompressor::NoopInflater#handle_chunk
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::ValidateContentLength#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: HTTP server did not include a Content-Length header in response, cannot identify truncated downloads.
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::RemoteRequestID#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::Authenticator#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::Decompressor#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::CookieManager#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::JSONOutput#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::JSONInput#handle_stream_complete
[2017-04-05T17:47:45+01:00] INFO: Storing updated cookbooks/iptables/.kitchen.yml in the cache.
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::JSONInput#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::JSONOutput#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::CookieManager#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::Decompressor#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::Authenticator#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::RemoteRequestID#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::ValidateContentLength#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: GET /organizations/chef/file_store/repo/cookbooks/iptables/metadata.json
[2017-04-05T17:47:45+01:00] DEBUG: GET /organizations/chef/file_store/repo/cookbooks/iptables/Gemfile
[2017-04-05T17:47:45+01:00] DEBUG: #<ChefZero::RestRequest:0x00000005026d18
 @env=
  {"SCRIPT_NAME"=>"",
   "SERVER_NAME"=>"localhost",
   "REQUEST_METHOD"=>"GET",
   "PATH_INFO"=>"/file_store/repo/cookbooks/iptables/Gemfile",
   "QUERY_STRING"=>nil,
   "SERVER_PORT"=>8889,
   "HTTP_HOST"=>"localhost:8889",
   "rack.url_scheme"=>"chefzero",
   "rack.input"=>#<StringIO:0x00000005026d68>},
 @rest_base_prefix=["organizations", "chef"],
 @rest_path=
  ["organizations",
   "chef",
   "file_store",
   "repo",
   "cookbooks",
   "iptables",
   "Gemfile"]>

[2017-04-05T17:47:45+01:00] DEBUG: No chefignore file found at /root/chefignore no files will be ignored
[2017-04-05T17:47:45+01:00] DEBUG: #<ChefZero::RestRequest:0x00000004dad898
 @env=
  {"SCRIPT_NAME"=>"",
   "SERVER_NAME"=>"localhost",
   "REQUEST_METHOD"=>"GET",
   "PATH_INFO"=>"/file_store/repo/cookbooks/iptables/Thorfile",
   "QUERY_STRING"=>nil,
   "SERVER_PORT"=>8889,
   "HTTP_HOST"=>"localhost:8889",
   "rack.url_scheme"=>"chefzero",
   "rack.input"=>#<StringIO:0x00000004dad8e8>},
 @rest_base_prefix=["organizations", "chef"],
 @rest_path=
  ["organizations",
   "chef",
   "file_store",
   "repo",
   "cookbooks",
   "iptables",
   "Thorfile"]>

[2017-04-05T17:47:45+01:00] DEBUG: No chefignore file found at /root/chefignore no files will be ignored
[2017-04-05T17:47:45+01:00] DEBUG: #<ChefZero::RestRequest:0x00000004f140d8
 @env=
  {"SCRIPT_NAME"=>"",
   "SERVER_NAME"=>"localhost",
   "REQUEST_METHOD"=>"GET",
   "PATH_INFO"=>"/file_store/repo/cookbooks/iptables/TESTING.md",
   "QUERY_STRING"=>nil,
   "SERVER_PORT"=>8889,
   "HTTP_HOST"=>"localhost:8889",
   "rack.url_scheme"=>"chefzero",
   "rack.input"=>#<StringIO:0x00000004f14128>},
 @rest_base_prefix=["organizations", "chef"],
 @rest_path=
  ["organizations",
   "chef",
   "file_store",
   "repo",
   "cookbooks",
   "iptables",
   "TESTING.md"]>

[2017-04-05T17:47:45+01:00] DEBUG: No chefignore file found at /root/chefignore no files will be ignored
[2017-04-05T17:47:45+01:00] DEBUG: 
--- RESPONSE (200) ---
source "https://supermarket.chef.io"

metadata
--- END RESPONSE ---
[2017-04-05T17:47:45+01:00] DEBUG: #<ChefZero::RestRequest:0x00000004e3dc40
 @env=
  {"SCRIPT_NAME"=>"",
   "SERVER_NAME"=>"localhost",
   "REQUEST_METHOD"=>"GET",
   "PATH_INFO"=>"/file_store/repo/cookbooks/iptables/.rubocop.yml",
   "QUERY_STRING"=>nil,
   "SERVER_PORT"=>8889,
   "HTTP_HOST"=>"localhost:8889",
   "rack.url_scheme"=>"chefzero",
   "rack.input"=>#<StringIO:0x00000004e3dc90>},
 @rest_base_prefix=["organizations", "chef"],
 @rest_path=
  ["organizations",
   "chef",
   "file_store",
   "repo",
   "cookbooks",
   "iptables",
   ".rubocop.yml"]>

[2017-04-05T17:47:45+01:00] DEBUG: No chefignore file found at /root/chefignore no files will be ignored
[2017-04-05T17:47:45+01:00] DEBUG: 
--- RESPONSE (200) ---
if defined?(ChefSpec)
  def enable_iptables_rule(resource_name)
    ChefSpec::Matchers::ResourceMatcher.new(:iptables_rule, :enable, resource_name)
  end

  def disable_iptables_rule(resource_name)
    ChefSpec::Matchers::ResourceMatcher.new(:iptables_rule, :disable, resource_name)
  end
end
--- END RESPONSE ---
[2017-04-05T17:47:45+01:00] DEBUG: Streaming download from chefzero://localhost:8889/file_store/repo/cookbooks/iptables/libraries/matchers.rb to tempfile /tmp/chef-rest20170405-7856-69lym9
[2017-04-05T17:47:45+01:00] DEBUG: content_encoding = ''               initializing noop stream deflator.
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP::StreamHandler calling Chef::HTTP::ValidateContentLength::ContentLengthCounter#handle_chunk
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP::StreamHandler calling Chef::HTTP::Decompressor::NoopInflater#handle_chunk
[2017-04-05T17:47:45+01:00] DEBUG: Streaming download from chefzero://localhost:8889/file_store/repo/cookbooks/iptables/Berksfile to tempfile /tmp/chef-rest20170405-7856-1s3bef0
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::ValidateContentLength#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: HTTP server did not include a Content-Length header in response, cannot identify truncated downloads.
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::RemoteRequestID#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::Authenticator#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::Decompressor#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::CookieManager#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::JSONOutput#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::JSONInput#handle_stream_complete
[2017-04-05T17:47:45+01:00] INFO: Storing updated cookbooks/iptables/libraries/matchers.rb in the cache.
[2017-04-05T17:47:45+01:00] DEBUG: Creating directory /root/.chef/cookbooks/iptables/libraries
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::JSONInput#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::JSONOutput#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::CookieManager#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::Decompressor#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::Authenticator#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::RemoteRequestID#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::ValidateContentLength#handle_request
[2017-04-05T17:47:45+01:00] DEBUG: #<ChefZero::RestRequest:0x00000004e84b90
 @env=
  {"SCRIPT_NAME"=>"",
   "SERVER_NAME"=>"localhost",
   "REQUEST_METHOD"=>"GET",
   "PATH_INFO"=>"/file_store/repo/cookbooks/iptables/README.md",
   "QUERY_STRING"=>nil,
   "SERVER_PORT"=>8889,
   "HTTP_HOST"=>"localhost:8889",
   "rack.url_scheme"=>"chefzero",
   "rack.input"=>#<StringIO:0x00000004e84be0>},
 @rest_base_prefix=["organizations", "chef"],
 @rest_path=
  ["organizations",
   "chef",
   "file_store",
   "repo",
   "cookbooks",
   "iptables",
   "README.md"]>

[2017-04-05T17:47:45+01:00] DEBUG: No chefignore file found at /root/chefignore no files will be ignored
[2017-04-05T17:47:45+01:00] DEBUG: 
--- RESPONSE (200) ---
# iptables Cookbook

[![Build Status](https://travis-ci.org/chef-cookbooks/iptables.svg?branch=master)](https://travis-ci.org/chef-cookbooks/iptables) [![Cookbook Version](https://img.shields.io/cookbook/v/iptables.svg)](https://supermarket.chef.io/cookbooks/iptables)

Installs iptables and provides a custom resource for adding and removing iptables rules

## Requirements

### Platforms

- Ubuntu/Debian
- RHEL/CentOS and derivatives

### Chef

- Chef 12.10+

### Cookbooks

- none

## Recipes

### default

The default recipe will install iptables and provides a ruby script (installed in `/usr/sbin/rebuild-iptables`) to manage rebuilding firewall rules from files dropped off in `/etc/iptables.d`.

### disabled

The disabled recipe will install iptables, disable the `iptables` service (on RHEL platforms), and delete the rules directory `/etc/iptables.d`.

## Attributes

`default['iptables']['iptables_sysconfig']` and `default['iptables']['ip6tables_sysconfig']` are hashes that are used to template /etc/sysconfig/iptables-config and /etc/sysconfig/ip6tables-config. The keys must be upper case and any key / value pair included will be added to the config file.

`default['iptables']['system_ruby']` allows users to override the system ruby path if ruby is installed into a non standard location and Chef has been installed without an embedded ruby (eg. from the Gem).

## Custom Resource

### rule

The custom resource drops off a template in `/etc/iptables.d` after the `name` parameter. The rule will get added to the local system firewall through notifying the `rebuild-iptables` script. See **Examples** below.

NOTE: In the 1.0 release of this cookbook the iptables_rule definition was converted to a custom resource. This changes the behavior of disabling iptables rules. Previously a rule could be disabled by specifying `enable false`. You must now specify `action :disable`

## Usage

Add `recipe[iptables]` to your runlist to ensure iptables is installed / running and to ensure that the `rebuild-iptables` script is on the system. Then create use iptables_rule to add individual rules. See **Examples**.

Since certain chains can be used with multiple tables (e.g., _PREROUTING_), you might have to include the name of the table explicitly (i.e., _*nat_, _*mangle_, etc.), so that the `/usr/sbin/rebuild-iptables` script can infer how to assemble final ruleset file that is going to be loaded. Please note, that unless specified otherwise, rules will be added under the **filter** table by default.

### Examples

To enable port 80, e.g. in an `my_httpd` cookbook, create the following template:

```text
# Port 80 for http
-A FWR -p tcp -m tcp --dport 80 -j ACCEPT
```

This template would be located at: `my_httpd/templates/default/http.erb`. Then within your recipe call:

```ruby
iptables_rule 'http' do
  action :enable
end
```

To redirect port 80 to local port 8080, e.g., in the aforementioned `my_httpd` cookbook, create the following template:

```text
*nat
# Redirect anything on eth0 coming to port 80 to local port 8080
-A PREROUTING -i eth0 -p tcp --dport 80 -j REDIRECT --to-port 8080
```

Please note, that we explicitly add name of the table (being _*nat_ in this example above) where the rules should be added.

This would most likely go in the cookbook, `my_httpd/templates/default/http_8080.erb`. Then to use it in `recipe[httpd]`:

```ruby
iptables_rule 'http_8080' do
  action :enable
end
```

To create a rule without using a template resource use the `lines` property:

```ruby
iptables_rule 'http_8080' do
  lines '-A PREROUTING -i eth0 -p tcp --dport 80 -j REDIRECT --to-port 8080'
end
```

To get attribute-driven rules you can (for example) feed a hash of attributes into named iptables.d files like this:

```ruby
node.default['iptables']['http_80'] = '-A FWR -p tcp -m tcp --dport 80 -j ACCEPT'
node.default['iptables']['http_443'] = [
  '# an example with multiple lines',
  '-A FWR -p tcp -m tcp --dport 443 -j ACCEPT',
]

node['iptables'].map do |rule_name, rule_body|
  iptables_rule rule_name do
    lines [ rule_body ].flatten.join("\n")
  end
end
```

## Chefspec Matchers

- enable_iptables_rule(resource_name)
- disable_iptables_rule(resource_name)

## License & Authors

**Author:** Cookbook Engineering Team ([cookbooks@chef.io](mailto:cookbooks@chef.io))

**Copyright:** 2008-2016, Chef Software, Inc.

```
Licensed under the Apache License, Version 2.0 (the "License");
you may not use this file except in compliance with the License.
You may obtain a copy of the License at

    http://www.apache.org/licenses/LICENSE-2.0

Unless required by applicable law or agreed to in writing, software
distributed under the License is distributed on an "AS IS" BASIS,
WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
See the License for the specific language governing permissions and
limitations under the License.
```
--- END RESPONSE ---
[2017-04-05T17:47:45+01:00] DEBUG: Streaming download from chefzero://localhost:8889/file_store/repo/cookbooks/iptables/README.md to tempfile /tmp/chef-rest20170405-7856-1cy0stm
[2017-04-05T17:47:45+01:00] DEBUG: content_encoding = ''               initializing noop stream deflator.
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP::StreamHandler calling Chef::HTTP::ValidateContentLength::ContentLengthCounter#handle_chunk
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP::StreamHandler calling Chef::HTTP::Decompressor::NoopInflater#handle_chunk
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::ValidateContentLength#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: HTTP server did not include a Content-Length header in response, cannot identify truncated downloads.
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::RemoteRequestID#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::Authenticator#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::Decompressor#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::CookieManager#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::JSONOutput#handle_stream_complete
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::JSONInput#handle_stream_complete
[2017-04-05T17:47:45+01:00] INFO: Storing updated cookbooks/iptables/README.md in the cache.
[2017-04-05T17:47:45+01:00] DEBUG: Chef::HTTP calling Chef::HTTP::JSONInput#handle_request
